country,date,Renewable Energy Consumption (TJ)
France,2016,
France,2015,760300.4
France,2014,736346.1
France,2013,808277.4
France,2012,725254.3
France,2011,617406.4
France,2010,731191.6
France,2009,669329.4
France,2008,649586.9
France,2007,571542.2
France,2006,530365.3
