country,date,Renewable Energy Consumption (TJ)
Sweden,2016,
Sweden,2015,679811.9
Sweden,2014,622659.8
Sweden,2013,619211.8
Sweden,2012,650364.5
Sweden,2011,604701.0
Sweden,2010,630467.9
Sweden,2009,596301.6
Sweden,2008,580866.5
Sweden,2007,574613.0
Sweden,2006,548249.7
