country,date,Renewable Energy Consumption (TJ)
Denmark,2016,
Denmark,2015,181410.8
Denmark,2014,159864.5
Denmark,2013,151355.2
Denmark,2012,152994.2
Denmark,2011,139677.6
Denmark,2010,131443.4
Denmark,2009,113452.9
Denmark,2008,113606.2
Denmark,2007,109862.8
Denmark,2006,94541.65
