country,date,Renewable Energy Consumption (TJ)
Hungary,2016,
Hungary,2015,110073.3
Hungary,2014,104209.4
Hungary,2013,117369.9
Hungary,2012,110845.0
Hungary,2011,105025.6
Hungary,2010,95413.92
Hungary,2009,55963.03
Hungary,2008,46802.49
Hungary,2007,42289.62
Hungary,2006,39121.05
