country,date,Renewable Energy Consumption (TJ)
Malta,2016,
Malta,2015,1026.089
Malta,2014,714.9994
Malta,2013,454.5403
Malta,2012,442.7876
Malta,2011,330.358
Malta,2010,233.8412
Malta,2009,38.97911
Malta,2008,37.97428
Malta,2007,32.99198
Malta,2006,27.00486
