country,date,Renewable Energy Consumption (TJ)
Lithuania,2016,
Lithuania,2015,57858.64
Lithuania,2014,55507.02
Lithuania,2013,51772.36
Lithuania,2012,48282.36
Lithuania,2011,44837.35
Lithuania,2010,42569.74
Lithuania,2009,38577.23
Lithuania,2008,38622.53
Lithuania,2007,36597.71
Lithuania,2006,35605.11
